day,strategy,benchmark
205,23908.27579088507,24046.550241906312
206,23809.920756341526,23976.887184363757
207,23216.135700196624,23328.844003988885
208,23585.59755918027,23686.803528892302
209,23592.531651646863,23657.866431582697
210,24191.88279939536,24162.89827076413
211,24024.1439046182,23998.342638488473
212,24056.479339484795,24134.564439420523
213,24163.757398437538,24385.575383153304
214,24093.007108070804,24385.2096990154
215,24348.997084305185,24658.435481572986
216,24524.018042116215,24804.65732090667
217,24765.74808097661,25007.37514658778
218,25011.294910650286,25302.404957022074
219,24951.93822092825,25369.60811818717
220,25345.05232541661,25781.79308258594
221,25163.538069033853,25498.24118598705
222,25422.851876461136,25581.882572156792
223,25429.898031280787,25629.891760865783
224,25112.30525580207,25326.086815157752
225,25788.160879299434,25813.851562809188
226,25503.831674809524,25536.88614788951
227,25507.5073458582,25562.02740590686
228,25829.294484222406,25960.90839570114
229,25847.815602748964,26020.336801430378
230,26256.876659009216,26434.81448056585
231,25841.304463072967,25996.154601500366
232,25833.68028839407,25991.901991964925
233,25615.29102398236,25749.74781504556
234,25534.296972952285,25533.51532338495
235,25992.7462293583,26032.156394256468
236,25588.01841400893,25635.365501916807
237,25886.897949972103,25890.72509376888
238,26270.414016042596,26271.79791390649
239,26506.826801740877,26518.907808765125
240,27064.836151024356,27101.983078086287
241,27201.13968334961,27249.91671430875
242,27042.21008092974,27125.509519373023
243,27104.48564816499,27175.751639669823
244,27294.575285433355,27269.854957205313
245,27663.065866570432,27689.79075249042
246,27662.15190837367,27742.388530191693
247,27580.29706077157,27659.042696127068
248,27565.911575223738,27635.16893263293
249,27766.15255891601,27818.45277946855
250,28183.096430498146,28283.184876157895
251,27827.903981536165,27979.082432083414
252,27802.83768439315,27936.811693572425
253,27708.75944130969,27860.480010162322
254,27398.021930166837,27553.91387226998
