run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-28_22-37_018ff745622d,018ff745622d,2026-05-28T22:37:33,liquid_universe_sanity_test,liquid_sample,MEDIUM,300,255,0.10542593171154824,0.7111055553182716,0.6634892684333925,-0.15889621238407703,53,2.4715513052612392,67.50392056925212,0.13988619930262614,0.759814395360835,-0.0344602675910779,0.1462647656806284,2.6933883960723426,-0.07213782298311311,0.022146296173992885
