run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-08-10_16-42_88ef70c39948,88ef70c39948,2026-08-10T16:42:26,liquid_universe_full,liquid_all,SURVIVORSHIP_FREE (MEDIUM: static current-snapshot fundamentals),3539,525,0.40713018447455984,1.0761982735039886,2.236115801984203,-0.18207025956048228,140,1.7155128892229727,100.21687883965714,0.49161905661268257,1.2646527030029955,-0.08448887213812273,0.30258589733144725,2.0753289992167274,-0.08644618624143596,0.12146405518862413
