day,strategy,benchmark
121,14591.03031946303,15011.834471472037
122,14626.850313896744,15025.36438100083
123,14714.255105729135,15110.554705374709
124,14673.971547141668,15067.459151541198
125,15112.49103837035,15527.340640919063
126,14948.30661114244,15353.745560354339
127,15067.754013449365,15499.822509487361
128,14981.073271622085,15367.376021832595
129,14984.395435324303,15365.061145555916
130,15335.009041636375,15728.97416140457
131,15461.347755879771,15884.335167902711
132,15640.913484784061,16059.816014489901
133,15568.723013798517,16068.812108171822
134,15647.285176497453,16194.532598833513
135,16084.758551023038,16674.994038684366
136,16165.390577927865,16754.71894421388
137,16195.200765873724,16749.297457013334
138,16287.442426725744,16825.226653831625
139,16383.067998177676,16957.83275886872
140,16625.90461114832,17231.462699453936
141,16649.72895071842,17222.02474787797
142,16709.61728573152,17325.298802466674
143,16758.11481902656,17374.16151971511
144,16681.883051478027,17313.08397757712
145,17118.919290089005,17746.121080205787
146,17022.823821656224,17670.28719954905
147,17072.662717774707,17729.362346776194
148,17197.120279361632,17837.860547837536
149,17161.60184719428,17824.79586862625
150,17560.743258132505,18258.594803885415
151,17611.265563812492,18261.206207804025
152,17721.69877582002,18416.565973171357
153,17668.400452086997,18422.662823798586
154,17734.247163016567,18500.486592872017
155,18100.599310612182,18895.839330593863
156,18078.97603575074,18846.000567645773
157,18021.03238470989,18822.2672146968
158,17859.51015270378,18751.660626628403
159,17624.784446308215,18444.313979848805
160,18264.5391035742,19124.662271365607
161,18131.11239483781,19027.700872940746
162,18170.570398901305,19173.44884249736
163,18175.178207531637,19157.38870166031
164,18242.556192513683,19306.769832795206
165,18604.45810003526,19668.588064915042
166,18844.501924593118,19877.982124904112
167,18958.31602421393,19946.027388861356
168,18931.09347142138,19947.883584159837
169,18847.15875379303,19901.179806660002
170,19239.143649153015,20296.84868429688
171,19162.762346636304,20186.735640240895
172,19129.911894198376,20133.099737478267
173,19107.09989708293,20052.327384961776
174,19457.107530291192,20360.26481757267
175,19775.239782343753,20670.659961407677
176,19868.259437798188,20757.20876604232
177,19942.403497755797,20804.50434191319
178,19969.248326381065,20878.182618636238
179,19865.945088049994,20753.669816453457
180,20130.526213447825,20999.87898924451
181,20115.58310185914,21113.689087401053
182,20291.552604360695,21290.145816201082
183,20305.318925984087,21228.482360741233
184,20346.64514050399,21280.635059958568
185,20726.753315338414,21729.83217710436
186,20811.72497879796,21792.649955435598
187,20998.6870578405,21973.750589072726
188,20933.97690383841,21966.397887716143
189,20991.592934365453,22083.345944929606
190,21382.621326328088,22452.941753557745
191,21405.086905290584,22425.045426301585
192,21654.894420253986,22529.825220870247
193,21588.34773843989,22641.412623899334
194,21644.52187761932,22748.5314214364
195,22057.480266394094,23024.698280395456
196,21912.55194085248,22951.442130110212
197,21827.054035290188,22845.555709486136
198,21937.957392089185,22976.441196289994
199,21940.83783440157,23041.013415564874
200,22421.546160114474,23527.805843096216
201,22545.21405779936,23607.976307063902
202,22568.13246429393,23635.16805768035
203,22609.96554838418,23634.819028592472
204,22668.90582901269,23719.578899883367
205,22923.939963831966,24031.638744915974
206,23037.70751944882,24174.940666317198
207,22942.003977560005,24104.90566063931
208,22384.182949534406,23453.40241891976
209,22711.676286145128,23813.273177445546
210,23118.85892677346,24184.181577882293
211,23323.80915160746,24291.547812484645
212,23211.82195214098,24126.116028047134
213,23286.205781569926,24263.065363493966
214,23443.251850932265,24515.412777926398
215,23792.523281629048,24915.047388410778
216,23642.739443609364,24785.516375945648
217,23794.48161644034,24932.491791155353
218,23988.915221973817,25136.25435313419
219,24187.66627923722,25432.804643333093
220,24545.2530499905,25900.354145928974
221,24465.275316477626,25912.796340389385
222,24298.367570275634,25627.80367642562
223,24471.19102059983,25711.865428398432
224,24511.18966476425,25760.120872563843
225,24639.353567705683,25854.772250878632
226,24915.390919852172,25944.369099327625
227,24656.126971184924,25666.003318268544
228,24700.873502958533,25691.271693119023
229,24983.517489319194,26092.16711663741
230,25421.669170994603,26551.898348936742
231,25454.470705954518,26566.674174453212
232,25039.284810886187,26125.826252394167
233,25060.35256458757,26121.54765821603
234,24858.966442242498,25878.187998389418
235,25176.689103864468,26060.87454907836
236,25217.57693071917,26161.552923358813
237,24773.729606498237,25762.792112091443
238,25070.161249067485,26019.42102882062
239,25425.488878746204,26402.388060987163
240,26067.946481327766,27050.72869713865
241,26353.73817144575,27237.472955026744
242,26468.355811097812,27386.146150052315
243,26278.64744478782,27261.114551277416
244,26389.410002418612,27311.61030487578
245,26953.322878411615,27806.18406942158
246,27011.011882128267,27826.511951404744
247,26901.45335541259,27879.369436060533
248,26878.15937338039,27795.612073340464
249,26851.77658302246,27771.622926425527
250,27428.521910171374,28355.809260416616
251,27537.532623771003,28421.79175776473
252,27139.991557711186,28116.201535920405
253,27148.376614391607,28073.721110522412
254,26995.009807782375,27997.015349841608
