day,strategy,benchmark
353,39970.604217650834,41035.944366288706
354,40007.58803868592,41109.427094607425
355,40364.89751396473,41528.83762661614
356,40543.47826385411,41786.42855595247
357,40369.79102494493,41717.83097150965
358,40427.53868421742,41796.92818622433
359,40339.624723642366,41581.335777975444
360,40404.057203353914,41852.54031330729
361,40704.833686399215,42175.51584392501
362,40437.31096753937,41958.54978725184
363,40568.69896788391,41950.06902933628
364,40695.93286350913,42129.5784052157
365,40898.637243692734,42355.72286794664
366,39574.59574653629,41093.5985248311
367,39412.22879470861,41080.75610641613
368,39832.431703718146,41573.76228001299
369,40126.3284817157,41822.76250372545
370,40865.95798625336,42687.94343742321
371,40922.356645196385,42690.82430283377
372,40548.11726772534,42241.40929878538
373,40149.74199576,41758.86434251547
374,40087.89551324422,41606.89869210809
375,40471.5289411226,41905.348186385614
376,41007.58012975451,42428.901444193274
377,41173.443384813734,42673.22629783685
378,40745.1287435279,42191.1210062723
379,40743.87820474602,42252.9293769857
380,40421.662172663964,42007.21369235626
381,40487.20035872127,42072.5528632369
382,40692.35062225278,42130.55055424332
383,41339.90193493965,42897.001053112916
384,41420.284918328805,42814.77647852155
385,42234.42268291932,43644.25305116399
386,42754.822990281595,44043.61900924116
387,42825.011704851444,44291.092534283416
388,42960.13266760565,44533.37948844155
389,42842.216006054674,44402.97427764084
390,42522.37831536479,44175.39920066243
391,42701.11754962482,44554.48769602873
392,42533.47161549909,44354.84937598376
393,42931.96423901373,44592.62085828451
394,42604.08555195635,44355.5970850476
395,42655.554186076806,44457.261168575904
396,43023.9198122054,44755.28771443384
397,43343.9314493146,44937.12163228641
398,43497.42729795081,45093.30263226766
399,43136.29152635146,44679.83795598879
400,43868.51885748666,45383.900482522346
401,43836.484056123605,45418.15478086879
402,43694.159658512355,45272.00310792395
403,44180.66078192127,45750.040871514364
404,44173.613262646846,45747.7572516246
405,44821.34787179295,46281.72961849071
406,44822.34097055218,46390.763307513116
407,44724.94786787919,46198.0347445228
408,43970.233014974874,45407.92442055056
409,43623.98410403489,45201.37468571233
410,43866.43985191061,45376.396721743564
411,44026.170473831015,45398.862201981385
412,43243.191950852604,44674.54413224464
413,43688.44029465027,45371.74869134954
414,42998.4182915951,44576.93549396995
415,43107.551625638465,44449.38404424725
416,43792.19667400064,44927.00659799202
417,42950.86145514808,44129.66616457194
418,43287.724890982,44376.68535767072
419,42182.5621169043,43194.74542107155
420,42408.582924499024,43235.94222603252
421,42612.956202295616,43464.75392072118
422,42120.623685205435,42885.62363140573
423,43081.184996280994,43771.67719394149
424,43639.615739529174,44109.37169506821
425,43670.722391438176,44032.02315959704
426,44057.446346674056,44512.155347033506
427,43853.079439236615,44383.164610110274
428,43649.773980682665,44397.49691421286
429,44321.83334314459,45192.93979190612
430,44660.323771244184,45701.22831179229
431,44292.96798380035,45155.808161623434
432,44167.87155928165,45035.31770135049
433,43391.911125907805,44128.4261703628
434,43495.71510995584,44424.83270263424
435,43987.04941010578,44950.14278131811
436,44311.62157833355,45234.62196698447
437,42208.42315926823,43005.79643825934
438,39736.85784706551,40488.4393138156
439,39485.66910479379,40416.306414885956
440,39145.755723949835,40182.50948271757
441,42958.97813992481,44402.55300687788
442,41265.47669190624,42457.485419408455
443,42017.474228815416,43214.71922345274
444,42444.19755458517,43633.85836688049
445,42845.75855020661,43911.8823270939
446,42037.242727695084,42935.36507636722
447,42212.45992888861,42997.32683085495
448,41342.24247712301,41973.718646717585
449,42185.999952616774,43065.897839154706
450,43111.42281652922,44132.60631744273
451,44008.948684218725,45062.19649490469
452,44206.56326518867,45387.34462872546
453,44279.40852822381,45404.85260516196
454,44462.373186180936,45690.81622029151
455,44857.837252287514,46109.15790989166
456,45018.58220133495,46435.469391105646
457,45785.987530087266,47125.09674831047
458,45572.28734578125,46855.132868233944
459,45285.633046141214,46463.22268718829
460,45841.02881894866,47058.33676873891
461,46092.51577323058,47386.59748593825
462,46146.44780180809,47326.37394350633
463,47456.71419052129,48889.64139001376
464,47786.47086967646,49212.81279376815
465,48126.233691424284,49675.580992922536
466,48422.36288981251,49918.43064782055
467,48684.652555153145,50234.819282722885
468,48707.0375415492,50289.5459655168
469,48620.54083083936,50120.23529062312
470,48229.66375819326,49676.24722941067
471,48187.08524531785,49695.212235467785
472,47963.93172779327,49356.4282636294
473,48875.03946666452,50382.262682173096
474,48546.60688931813,50090.89122547749
475,49161.139115766724,50688.29969761741
476,48984.75248931459,50631.821031264815
477,49295.558970804486,50916.82107070561
478,49633.47572366739,51207.90342806131
479,49712.65331746895,51194.00098711297
480,49977.87263707932,51346.36375772082
481,50411.049318697085,51873.550000658215
482,50575.453886900956,51920.83913208449
483,50936.93287425576,52215.08261651466
484,50825.34882099266,52066.209424987486
485,51407.596774047954,52672.88044381344
486,50805.10118054034,52084.30241268608
487,51326.100852958545,52579.34330543338
488,50899.10397087718,52130.18855604233
489,50962.182099356905,52122.24672353836
490,51197.23764078227,52399.58953264375
491,51634.31931628065,52917.11195166356
492,52324.80122428955,53502.214617840575
493,52121.9389111639,53531.558672527266
494,52550.741961648695,53950.37836214639
495,53118.35086571601,54618.92092321852
496,53360.796302541,54879.59114312629
497,53452.45201640423,54862.571438046405
498,53841.65210385168,55110.700822632156
499,54190.343166375285,55545.15118914511
500,54061.68651539917,55531.30362351834
501,54243.071079122696,55500.62633623403
502,54482.382487793584,55833.56513058425
503,54635.929987787305,55991.46293278285
504,54408.82475061796,55794.76738490116
505,54857.4689664693,56301.235617240796
506,54613.93545476222,56060.42233945384
507,54804.947001980145,56247.620585582576
508,55171.38216898062,56592.02900928543
509,55038.75643205165,56550.22745917901
510,55532.275651202166,57057.457522495475
511,55563.70941223418,57065.693827071445
512,56077.89382106315,57551.63579705356
513,55860.19343206046,57569.93869611127
514,55946.54589365592,57813.36725357877
515,56206.310854307914,58198.724934332604
516,56247.273428603316,58045.759540572515
517,56119.36402683222,57972.04127851947
518,55614.70977990121,57754.57240546297
519,54918.596316069095,56808.21421635692
520,56149.22842862797,58071.63936065328
521,56055.48987888063,57777.504735060866
522,56263.25226073113,58220.09847767154
523,56449.24387675383,58170.92139515923
524,56708.516459593695,58624.64957154629
