run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-28_20-44_227d8958525a,227d8958525a,2026-05-28T20:44:27,liquid_universe_sanity_test,liquid_sample,MEDIUM,300,62,0.07814187544765838,2.8471611493711833,2.0196435312111003,-0.038690924532013726,12,0.8874276150459366,9.18787312604175,0.017228471113880595,0.5335394291735414,0.06091340433377779,0.09240897243069557,5.204835322658143,-0.027995629776871755,0.03563142646438422
