day,strategy,benchmark
0,4999.386467580476,5000.0
1,5029.698922465598,5038.653838225594
2,5008.651861136773,5012.691705145119
3,5022.856804901181,5011.6960751978895
4,5039.488582105282,5033.095935026386
5,5411.7711838042715,5412.359313159631
6,5262.438332551713,5251.052204679663
7,5230.151750760431,5249.4401352258665
8,5278.364229234075,5312.491137504533
9,5314.592723892632,5344.303494634005
10,5753.567620776704,5803.704664828635
11,5759.372907716868,5804.091346185239
12,5709.930804534144,5742.994496536331
13,5657.581739609919,5677.458879599181
14,5651.714084774065,5656.803401445291
15,6040.032884491061,6042.9037904553015
16,6111.665772148297,6118.4610804166605
17,6135.364216026826,6153.7074953542915
18,6085.837098579565,6084.1452512196065
19,6082.936340521433,6093.034457100538
20,6391.711677681519,6400.00916396341
21,6416.079807593004,6409.933362858905
22,6451.469152174657,6418.75229395418
23,6537.901654901796,6535.509261712377
24,6554.744812148243,6522.940339247979
25,7014.783346301884,6988.430357824359
26,7087.901490838986,7052.398820493807
27,7074.658108574207,7092.044379173985
28,7113.834195096728,7130.752909727035
29,7091.7217304991445,7109.935533684774
30,7401.092227153314,7409.362871016709
31,7405.90018825514,7473.027442022204
32,7372.232714490868,7439.527226203713
33,7412.6694793532915,7479.454217116733
34,7377.250715359273,7439.649699287935
35,7710.415438042592,7789.5842333716955
36,7741.933963575485,7841.839310405673
37,7803.447298856106,7873.634855726527
38,7809.37766233394,7900.999761804728
39,7742.141878434737,7828.677302151041
40,8187.705003238595,8281.844166171759
41,8212.711604906952,8288.14277321901
42,8164.881662975176,8261.442580308523
43,8249.39874464376,8348.66332352818
44,8247.906667085143,8348.252120887459
45,8692.699098661022,8772.76234179592
46,8707.62267134495,8793.420809258037
47,8708.044415929176,8756.836977521854
48,8587.109433155838,8607.060201299622
49,8553.775515549645,8567.893950087526
50,8936.599925152306,8925.282696217158
51,8935.60317213733,8929.790530768958
52,8804.666691086128,8787.25200241894
53,8913.63739082642,8924.382431342774
54,8813.694053214753,8768.028371268598
55,9138.089305446068,9064.242153647772
56,9252.41316455662,9161.662889889
57,9108.440346700765,8999.032296421428
58,9190.64496625233,9049.471617964668
59,9014.165836647124,8808.433911094897
60,9340.836071425369,9135.211712036631
61,9360.984666026416,9183.687169504035
62,9275.945832202337,9061.262753221725
63,9448.074757913633,9248.431682815068
64,9539.379418768285,9319.747311432759
65,9862.411039351247,9619.016326295996
66,9913.288760914777,9723.774968041644
67,9877.683275793963,9695.657856462181
68,9823.15256102158,9698.856650344864
69,9959.629048434399,9872.547017684501
70,10333.317551499567,10296.280518264432
71,10283.44865205905,10173.360017988292
72,10234.565620171052,10146.340991207431
73,10114.421407742753,9942.012155508526
74,10181.577871662688,10008.752829894416
75,10591.220767655881,10437.02113181894
76,10619.962309191702,10503.069983870826
77,10240.456734836585,9985.470224860912
78,9750.915989552568,9400.891825510713
79,9654.128267054077,9384.146447553276
80,9888.049753323969,9637.164664962536
81,10568.500553995375,10649.253433499316
82,10272.99632844675,10182.613859877396
83,10421.135516661901,10364.300438686356
84,10509.98995903365,10464.84783527738
85,10927.88856893604,10835.537788639238
86,10782.2050235515,10594.685100112129
87,10837.902365739537,10609.801695209075
88,10649.263641198788,10357.259743974066
89,10856.653999270336,10626.733675296262
90,11371.993654354179,11191.397430497485
91,11545.681027000406,11426.965374375288
92,11557.132062636174,11509.529515357108
93,11603.650016492094,11513.919412950572
94,11648.188421092977,11586.44821190289
95,12093.567090528977,11991.0471522389
96,12123.87152014026,12076.02668332005
97,12288.458949460206,12255.286117669193
98,12241.596499701749,12185.008036120658
99,12191.639901942024,12083.163153782352
100,12607.640826798208,12533.978134070057
101,12614.14342805656,12621.312267994801
102,12651.57667099349,12605.231259550334
103,12887.553163756858,13021.801358080325
104,12925.388237214378,13107.79517814741
105,13296.939371301538,13524.546343520706
106,13418.794633765934,13590.606286541113
107,13504.306841950118,13676.690250147527
108,13515.364329084856,13691.651427606375
109,13487.599539721967,13645.61550517198
110,13660.575025554936,13815.677454417793
111,13615.072192135158,13821.129771147085
112,13580.25874354253,13726.78976590352
113,13815.493333201506,14012.17889080886
114,13725.957813477053,13931.111164882173
115,14172.714268014272,14386.102593407893
116,14135.74108075893,14370.01386403961
117,14205.834967108067,14450.958731470388
118,14303.876542869864,14533.365115995055
119,14308.320936425416,14529.465228466453
120,14712.689306741104,14859.246180614533
121,14836.449918651611,15011.835480362635
122,14891.781178516954,15025.365390800724
123,15011.30612614136,15110.555720899933
124,14975.932227693349,15067.460164170127
125,15426.846637307468,15527.340110766596
126,15259.178240275734,15353.745018378455
127,15355.416908318612,15499.82515287415
128,15258.578260682298,15367.375480785071
129,15291.53954136046,15365.060604350727
130,15670.987624146412,15728.975205448272
131,15816.185179152817,15884.337851395785
132,16000.247895340059,16059.815451356968
133,15914.793327597858,16068.81480390994
134,16026.931027947398,16194.533673779635
135,16473.18727514558,16674.993489834327
136,16600.466017356353,16754.721739074655
137,16671.80342435349,16749.298582332653
138,16756.53509799083,16825.22778425233
139,16855.36945982147,16957.833898198707
140,17104.50579085065,17231.463830293615
141,17144.523830456223,17222.02587809827
142,17190.722011606053,17325.299939464483
143,17253.627960688864,17374.162659919606
144,17172.78444845095,17313.085113773315
145,17638.36659299137,17746.12050972486
146,17528.687638048,17670.288372286246
147,17551.684563485192,17729.363523434073
148,17624.95815684118,17837.861731696197
149,17588.180910888823,17824.797051617843
150,18018.921171602473,18258.595989120164
151,18156.120292306194,18261.209180616974
152,18249.2828209946,18416.567168660615
153,18223.23894737388,18422.664019683612
154,18234.036151608467,18500.487793808883
155,18546.72834821177,18895.84231863774
156,18576.331143359515,18845.999900496776
157,18538.888087104522,18822.268372152394
158,18384.342216246354,18751.663605806163
159,18211.172076215793,18444.31328799851
160,18852.83224292771,19124.663422819085
161,18826.130787322847,19027.702018556392
162,18783.424334578176,19173.448131815378
163,18836.480195188407,19157.387990011382
164,18906.73925131615,19306.769130140183
165,19271.965017048424,19668.591090106765
166,19550.861786691035,19877.985162034405
167,19716.98413853084,19946.02852608108
168,19718.005826049965,19947.882817695234
169,19624.486394441985,19901.18094132275
170,20023.737330915334,20296.84981871269
171,19954.382199075204,20186.73676850235
172,19927.271362987663,20133.09892067859
173,19877.79237424759,20052.32850571099
174,20222.00489418384,20360.2698396596
175,20560.256734263578,20670.661094359763
176,20557.520131809124,20757.20990373812
