day,strategy,benchmark
122,14880.009890840473,15025.364757610889
123,14994.707357350493,15110.555084120058
124,14955.71003531839,15067.457982400612
125,15404.714456711034,15527.34102008515
126,15239.62827734034,15353.745935281364
127,15342.111982001315,15499.822887981478
128,15242.93420186522,15367.376397092467
129,15278.314428390213,15365.059933052584
130,15660.37617187149,15728.976123433373
131,15802.931782707,15884.33550408273
132,15989.470380899313,16059.814725246955
133,15909.7183142,16068.812448256156
134,16022.811514572666,16194.53457071551
135,16469.277975629986,16674.994383132387
136,16593.047129991042,16754.719290308745
137,16664.670629321594,16749.297802996203
138,16747.52126139333,16825.227001382933
139,16839.647420551926,16957.834778336346
140,17089.476902246737,17231.463047134057
141,17134.208284068365,17222.025095367662
142,17185.374407497016,17325.299152040134
143,17258.086693328456,17374.160161429325
144,17172.975454451775,17313.08432690412
145,17628.753934619817,17746.12143019938
146,17520.364286423177,17670.287548047025
147,17551.018500929826,17729.362696439264
148,17632.480250124394,17837.860899640436
149,17596.346857605582,17824.796220171487
150,18032.46951295744,18258.595156097243
151,18210.459189087473,18261.20834747483
152,18282.365952390497,18416.56454102188
153,18256.53613772332,18422.663179175317
154,18268.671184611234,18500.48516234138
155,18593.126132688783,18895.841474790785
156,18606.562831748826,18846.00088493964
157,18561.773339545085,18822.26753159109
158,18401.40064388947,18751.66094233395
159,18218.81059548369,18444.314290379818
160,18864.103197529625,19124.662586616607
161,18835.53748395564,19027.703051666143
162,18793.56020120651,19173.449158552557
163,18844.3227383702,19157.389017450772
164,18916.810476280894,19306.770151048066
165,19279.1545330023,19668.590247611224
166,19562.326087916917,19877.982406779483
167,19726.6080705414,19946.02767170163
168,19726.010994792785,19947.883867026434
169,19631.76633351175,19901.180088864323
170,20033.73570137637,20296.85087022986
171,19963.953389075235,20186.73588278758
172,19938.254673401138,20133.09803731724
173,19889.148702791717,20052.327625893526
174,20233.587244422804,20360.267004267607
175,20570.07939042562,20670.660204962725
176,20574.576500966345,20757.20901061714
177,20653.851926763167,20804.504587045278
178,20675.29071561557,20878.182864636452
179,20585.822152308523,20753.67006098658
180,20809.15466324164,20999.87923196557
181,20818.443875749253,21113.689331437556
182,21011.915033250687,21290.148081117346
183,21062.98589667088,21228.482606104542
184,21058.582625295574,21280.637324764903
185,21472.50517922512,21729.83242363909
186,21503.127676174066,21792.650202683024
187,21746.298985323818,21973.75083837482
188,21661.990288148674,21966.398136934815
189,21760.195178437225,22083.348252174812
190,22113.709328493213,22452.9420037583
191,22140.72350390963,22425.045676191283
192,22366.098456353535,22529.82547192754
193,22278.834553672095,22641.41287620008
194,22334.132424761505,22748.529580926337
195,22722.018340847993,23024.698532509952
196,22578.1752576171,22951.44238142257
197,22468.86446546561,22845.555959639067
198,22594.498028258753,22976.44144787609
199,22607.007147793807,23041.013667858013
200,23092.891861390748,23527.80609633971
201,23196.212237877662,23607.978729052877
202,23210.90505811877,23635.168312079444
203,23229.838829339446,23634.81928298781
204,23291.10266622372,23719.57915519103
205,23515.170843228465,24031.638999277082
206,23631.507803808596,24174.940922195077
207,23485.615310710047,24104.905915775907
208,22847.205350309363,23453.402667160568
209,23206.699571208992,23813.27342949538
210,23600.225208948952,24184.18182962421
211,23807.074318942687,24291.55030699767
212,23688.427467922284,24126.11852083812
213,23756.2112627677,24263.065616057014
214,24005.38336247135,24515.413033116223
215,24364.329221709104,24915.045401943302
216,24205.66098001988,24785.516666190786
217,24342.46385969009,24932.49208312161
218,24521.59831694739,25136.254647486567
219,24770.672683829263,25432.804941158152
220,25155.549153976463,25900.354444545053
221,25068.21591422431,25912.794325183022
222,24896.145756638867,25627.80165793346
223,25012.736243270225,25711.868038807243
224,25046.680797777946,25760.121169563117
225,25093.181255070365,25854.772544357413
226,25419.006197538205,25944.369393823425
227,25127.680131050987,25666.0036096046
228,25210.0068794149,25691.2719847419
229,25580.74291115208,26092.16976313876
230,26023.58153914628,26551.898645788213
231,26061.891488257552,26566.672085193124
232,25637.29671051239,26125.824158205378
233,25598.28826059968,26121.55033653292
234,25326.698198859776,25878.188287708777
235,25606.313884745137,26060.877222244897
236,25601.32370562094,26161.555597489965
237,25210.79059242188,25762.792358928138
238,25515.48652387349,26019.42127811611
239,25882.72462438543,26402.388313951913
240,26541.927073522515,27050.7265290089
241,26808.694171223862,27237.473248758593
242,26910.01430225252,27386.146445387476
243,26706.9881590114,27261.11730511195
244,26795.116220369757,27311.610599407137
245,27364.11726943603,27806.184364972833
246,27399.584008172376,27826.512247172057
247,27268.69991979995,27879.369732389667
248,27249.139078122116,27795.612368779348
249,27245.745548782157,27771.620725859622
250,27814.53652924344,28355.80955755823
251,27858.321330372877,28421.79205559778
252,27499.9094660403,28116.199299091426
253,27466.58047796645,28073.721404708012
254,27318.75505856189,27997.015643223403
