run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-28_22-42_4f77aa583fb3,4f77aa583fb3,2026-05-28T22:42:57,liquid_universe_sanity_test,liquid_sample,MEDIUM,300,255,0.09840486117800751,0.6624025196547719,0.6170599918705973,-0.15947373427937916,55,2.672578542174282,75.45283567507596,0.13988619930262614,0.7598145692167718,-0.04148133812461863,0.14130531593989204,2.62747482639719,-0.07159826064363939,0.01718684643325652
