day,strategy,benchmark
153,18768.278064907383,18705.86788453751
154,18652.056364111642,18594.526893647977
155,18900.69496557088,18856.73151588913
156,18910.90035387531,18958.902216978542
157,19065.697462700988,19117.207402096734
158,19128.859886242637,19061.96394162397
159,19173.76073848592,19108.594174388614
160,19575.182064897264,19552.848344337228
161,19624.71449799224,19609.24554360601
162,19837.470499670773,19772.372926437223
163,19798.185323557314,19765.702289964567
164,19889.878700612306,19870.916419783214
165,20263.7544064712,20243.627452395092
166,20248.321934685606,20218.572309547755
167,20425.038808637797,20312.915748664273
168,20399.558329968884,20413.445642804825
169,20500.15480032871,20510.263663930957
170,20867.95420514873,20798.598150747144
171,20763.468657963414,20732.366603547056
172,20665.594353835742,20636.803942586932
173,20785.64437042759,20754.759174267085
174,20824.959597859823,20813.10601346716
175,21307.433714493414,21291.637705147263
176,21421.618626127303,21364.28017916431
177,21460.454973980657,21388.708621754115
178,21480.46582935855,21388.387194877934
179,21546.634837304522,21465.20821828534
180,21797.687824712826,21785.494352992304
181,21957.417321691766,21915.487608341344
182,21852.181392727307,21851.9644558534
183,21254.177867400707,21261.264625501575
184,21632.583795152754,21587.721239060756
185,22026.111872427366,21961.19868570239
186,22220.187523719942,22058.918148934543
187,22124.106431410855,21908.503548532834
188,22193.561726630953,22032.904093876154
189,22426.157518973312,22262.02788650581
190,22757.974416568166,22661.694372979422
191,22616.448452689598,22543.885747420627
192,22789.267975214683,22677.65116087932
193,22961.9729076482,22863.02150541851
194,23200.185198025996,23132.589369089063
195,23605.08131760304,23594.03997780993
196,23540.535890178442,23605.43689686767
197,23355.62468518704,23345.725286824596
198,23395.435899591757,23422.395469576673
199,23422.49114194013,23466.256339889802
200,23503.5449750523,23588.24058711762
201,23691.10016041264,23669.746527009363
202,23433.921615798095,23416.09442096696
203,23488.41225398694,23438.930136884905
204,23816.210452507705,23804.65291027845
205,24287.519653479394,24259.10730977509
206,24314.21089100887,24272.681236383713
207,23909.978663058544,23870.107149859534
208,23930.60882333943,23866.17785531493
209,23676.951091059265,23643.6369006525
210,23954.463674687548,23845.028921852638
211,23980.87990253669,23937.307883155478
212,23549.554334588065,23572.551673911184
213,23831.992888456283,23807.245410138086
214,24192.575474793466,24157.469499492174
215,24824.21395266754,24784.897175773975
216,25056.001889318755,24955.865700690294
217,25208.719626261212,25092.123553161397
218,25093.80576380783,24977.652186586754
219,25159.21044926253,25023.809995689433
220,25737.620409892766,25510.586676802468
221,25742.99802816019,25529.343909440333
222,25737.09956161225,25577.737569646026
223,25708.995375704344,25500.83291583078
224,25698.186006619802,25478.699381318096
225,26322.389699035302,26047.88961971164
226,26374.9614290115,26108.467879270705
227,26033.003499037517,25827.674311377432
228,26005.127688496745,25788.812786377275
229,25877.203518534785,25718.328647896604
230,26009.73042756129,25835.249107944495
231,26183.435708732984,26030.29053320519
232,26405.464318349743,26265.96558872853
233,26579.94748872416,26429.661070643757
234,26668.981433542704,26550.401000567043
235,27154.052515694693,27044.051843648565
236,27179.80071651389,27041.302266845287
237,27083.741091553173,26944.674282044456
238,27061.74372238735,26911.67936040514
239,26865.385263751385,26712.531440510735
240,27529.112185418315,27161.238229597337
241,27763.873293810815,27342.233417565007
242,28030.54544805121,27504.889886046964
243,27893.823966968463,27416.385631137666
244,27939.318843230623,27413.594956433317
245,28568.14678530567,27994.98881221589
246,28658.832855126024,28038.66905134039
247,28650.329768370055,27982.85541245909
248,28679.614403807736,27845.34354854864
249,28838.777904154827,27920.97507369939
250,29288.415206414644,28297.517167502898
251,28852.17705753576,27721.53221450155
252,29267.08196196518,28041.523855057854
253,29406.011432216477,28187.98156746632
254,29388.23215734254,28198.23770979184
