day,strategy,benchmark
132,17176.763568995953,17463.172755961525
133,17126.93721995724,17440.0936868244
134,17229.166489602176,17502.79119451398
135,17831.49791399469,18067.111142132188
136,17851.376995207807,18047.73385768074
137,17706.071904764503,17867.364159637367
138,17829.98179101927,17957.90306029047
139,17998.737207251575,18136.16170476867
140,18281.228801276822,18427.3038081599
141,18220.622235962837,18411.45892064961
142,18383.92812705502,18609.518885331614
143,18317.872862943113,18580.34834805586
144,18171.24451259359,18543.617839152295
145,18512.3635285383,18816.286236364154
146,18535.112630857984,18928.1131168255
147,18593.34406860317,19033.299169406742
148,18782.424678368592,19209.34340925566
149,18914.499909666243,19272.82584728124
150,19219.430273550413,19636.289756713595
151,19199.967472336826,19582.03368506331
152,19163.9798562904,19545.869644338196
153,19348.47860240363,19710.13002197504
154,19387.625074183128,19706.362517292735
155,19739.39974514103,20072.075751485907
156,19600.32586931357,19944.45704001255
157,19634.75509558674,19966.36330458534
158,19403.745923772214,19722.655810798027
159,19543.386426616198,19928.69486379745
160,19995.41418355122,20339.843866688636
161,20068.042589325094,20363.369990848303
162,19793.675287822203,20159.46874302546
163,19930.864046829472,20311.609575858973
164,19611.51495617188,20031.246279426956
165,19810.072898382277,20180.294009050638
166,19765.0997276933,20143.488969667433
167,19609.21297352795,20024.27495725325
168,19543.622637253582,19983.069220184283
169,19414.17123636076,19808.650775078982
170,20001.037221552077,20391.072762437438
171,20215.777533145912,20633.04437337812
172,20202.449157762727,20623.254329761123
173,20174.407199771482,20544.90591815941
174,20326.4080737601,20739.547292173884
175,20805.660598062823,21212.996217452095
176,20485.368980149426,20876.956573760872
177,20380.176307001668,20809.165944370714
178,20662.306962464056,21003.8012230346
179,20930.79263300246,21264.15088624013
180,21495.153751888247,21883.744006079305
181,21581.68697255871,21907.888584176497
182,21553.540107941706,21910.006134657928
183,21658.69799749767,22036.247369644287
184,21764.783445453846,22064.634994484757
185,22296.745128729777,22467.600094877453
186,22443.069180799477,22570.68310716665
187,22753.163256319916,22850.176487061293
188,22701.81554381413,22803.161227708948
189,22719.453696607598,22835.941124048903
190,23157.129811206716,23262.2518717117
191,23159.891995965707,23319.297847277743
192,23068.846596413427,23252.16024080737
193,22892.273249673148,23082.320123086334
194,23090.88272540215,23235.041783707828
195,23467.004354247016,23651.282230505745
196,23232.504230326012,23485.662422595255
197,23228.340771365078,23329.868275421002
198,23365.66167847542,23542.35568961276
199,23376.701956800607,23561.552080620804
200,23761.148043678426,23987.893391806312
201,24084.822892392145,24272.987795819343
202,24060.893607554728,24272.53366565217
203,23976.590721099365,24243.032234666938
204,24075.518428307023,24317.92965248859
205,24423.93368830211,24776.498252486686
206,24685.263298441467,24979.989606872936
207,24746.248300287683,25030.281861732306
208,24698.802505861673,25045.514071085687
209,24793.36271969529,25244.845416781107
210,25321.60108768173,25708.988019577144
211,25162.569917668465,25639.148753085854
212,25085.726035671396,25604.774189644144
213,25022.67977129973,25521.53968619701
214,25089.653958610048,25619.822218908696
215,25447.68460235977,26051.799647406217
216,25447.37200617353,26092.867943467096
217,25491.039980099154,25990.192739046175
218,25476.325398570985,26043.677654511794
219,25622.24544031697,26218.94782070654
220,26199.719678716207,26735.950351545103
221,26232.074340178446,26890.12847607735
222,26297.77706985776,26921.155052354006
223,26320.93431581424,26947.332309814417
224,26554.98944591618,27213.984417059186
225,26944.762501871242,27379.325728471886
226,27167.840352160412,27552.028202176487
227,27198.37587472442,27627.799591971216
228,27437.918330695404,27791.63161283201
229,27019.515299281527,27401.96332036467
230,27187.96875941539,27591.38435029659
231,26958.35170494564,27408.154665887367
232,27318.483070019793,27690.73384229135
233,27284.693955552924,27647.297218912332
234,26735.93893699051,27020.74702794701
235,27007.461894733093,27279.95835632435
236,27301.014804571707,27585.482835852017
237,27239.78708884066,27601.697019570063
238,27135.312759984627,27461.850869095164
239,27573.765646654134,27908.238240511015
240,27378.47305792245,27913.02895861846
241,26841.936718693054,27393.330183004782
242,26203.016707007057,26595.53654943708
243,26528.895769409864,26840.734781468633
244,26335.394139967648,26661.334606515145
245,27269.92046051119,27677.671425355064
246,27353.566893034593,27799.723125521756
247,27288.49561718882,27814.3242130913
248,27748.585247223964,28271.74911275993
249,27763.18753431503,28360.941864965687
250,28585.56903996144,29247.05211588125
251,28650.28399556344,29312.62669992312
252,28904.87285154355,29592.895596286602
253,28763.54580800239,29544.777468756434
254,28928.072352059608,29646.303059799644
255,29062.899610082182,29813.63159620914
256,29504.982555415183,30130.410622064745
257,29405.661413233553,30058.58635424996
258,29469.84295065768,30099.853073838087
259,29294.183573049588,29925.122554578316
260,29676.80708564314,30327.798177242235
261,29942.900667003763,30617.310318415643
262,29330.868956248905,29987.2334905495
263,29277.332038660166,29925.853314982465
264,29225.29812788714,29853.072464882272
265,29166.536269227956,29750.640540807966
266,29467.797574289703,30083.734663241394
267,29595.723280416838,30214.769526609052
268,29874.945386087184,30524.741262442985
269,30081.77385737648,30781.863299391032
270,30694.158758372247,31342.62547504509
271,30743.63109250337,31388.9154593127
272,30739.006740672106,31401.736523353782
273,30652.335680153235,31308.60742819387
274,31095.07138537928,31842.869403685258
