run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-29_04-35_36759a2501e8,36759a2501e8,2026-05-29T04:35:43,liquid_universe_sanity_test,liquid_sample,MEDIUM,300,255,0.10641828820792232,0.769266071939551,0.7461580469487799,-0.1426216451636384,59,4.4091348324974176,123.19958813369625,0.118695183569139,0.664293656988191,-0.012276895361216678,0.27696689676257336,3.770848548450614,-0.05906393178615488,0.15511861592171017
