run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-28_21-36_5e7aeeea7b42,5e7aeeea7b42,2026-05-28T21:36:32,liquid_universe_sanity_test,liquid_sample,MEDIUM,298,255,0.1032994214542553,0.701297243780745,0.6546250475127378,-0.1577993720936034,49,2.389003846358632,65.19971718655222,0.139886316787599,0.7598150627793346,-0.036586895333343694,0.14470061774836074,2.635989247127395,-0.07287220434650044,0.020582148241725218
