run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-28_21-48_5e7aeeea7b42,5e7aeeea7b42,2026-05-28T21:48:56,liquid_universe_sanity_test,liquid_sample,MEDIUM,299,255,0.10324450254681139,0.7006420822133685,0.6569206679843456,-0.15716433898114424,49,2.387591015628711,65.36458681097608,0.13988619930262614,0.7598149135702009,-0.036641696755814746,0.1500710277203503,2.7050876629742513,-0.07287249054068123,0.025952558213714783
