date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source,cluster_id,cluster_decision,cluster_block_reason
345,LFVN,buy,19.120655674198673,17.01259432488022,325.2919582108611,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
347,PLX,sell,84.06492011576017,2.119999885559082,177.79774091209083,,take_profit,30.3341448749415,12,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
350,KT,sell,5.305063923232034,15.288778305053711,80.97565957974497,,trailing_stop,2.983908653659043,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,0,,
350,FUBO,buy,4.090518639938396,64.91167214618942,265.52240486355777,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,2,,
351,LFVN,sell,7.64826226967947,21.804779052734375,166.33242760079585,,harvest_exit,36.2156443164514,6,True,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,,,
352,LFVN,sell,4.588957361807681,22.269535064697266,101.92711607683027,,harvest_exit,23.85704610622362,7,True,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,,,
353,LFVN,sell,2.7533744170846086,24.806324005126953,68.11933881068352,,harvest_exit,21.27729682831952,8,True,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,,,
354,LFVN,sell,1.6520246502507652,23.721895217895508,39.08426746614207,,harvest_exit,10.979042276723678,9,True,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,,,
355,FUBO,sell,4.090518639938396,47.880001068115234,193.67345909432913,,trailing_stop,-71.84894576922864,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,2,,
355,LFVN,sell,2.4780369753761473,24.49648666381836,60.54117237345119,,take_profit,18.383334589323603,10,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
355,PLX,buy,114.91325867918012,2.174981305405953,249.93418937049512,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,5,,
356,ABEO,sell,7.8747516065138,5.21999979019165,41.031115343854474,,weak_value,-9.460732520029403,46,False,speculative_momentum,speculative_momentum,speculative_momentum,global_rule,3,,
360,KT,buy,10.40173257204398,17.11646268894393,178.04086746976355,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
361,PLX,sell,193.0905912152639,2.2300000190734863,429.57067816773355,,trailing_stop,-13.12578692464757,6,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,5,,
365,FUBO,buy,3.7438689026504197,49.01991652734552,183.52414109724825,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
370,FUBO,sell,3.7438689026504197,47.400001525878906,175.48526413188267,,trailing_stop,-8.038876965365574,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,3,,
370,WB,buy,17.94927143062431,9.018852649059845,161.88183419078027,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
370,CGEN,buy,55.60572435097552,2.576166227330777,143.24958911924773,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,0,,
370,WAY,buy,3.4153187497970974,40.997315114556365,140.01889900208428,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
375,TME,buy,7.646398836326266,13.114213261349521,100.27650502091745,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
375,VIPS,buy,7.002298863459184,14.254096764182963,99.81144557147559,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
380,PLX,buy,33.67046116570726,2.3546482845627024,79.28209362426769,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,4,,
380,FUBO,buy,1.613539660113687,48.655603341072386,78.50774567758032,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
381,WB,sell,40.297344595349756,8.876448631286621,357.0258053489,,trailing_stop,-9.526032763663693,11,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
385,DUOL,sell,0.5408044168760089,295.2300109863281,159.31354145670818,,trailing_stop,-32.71586946761829,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,0,,
385,FUBO,sell,1.613539660113687,34.08000183105469,54.37597377517677,,trailing_stop,-24.13177190240355,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,3,,
386,CGEN,sell,55.60572435097552,1.6799999475479126,93.18825400212432,,stop_loss,-50.061335117123406,16,False,speculative_momentum,speculative_momentum,speculative_momentum,global_rule,0,,
390,UAL,sell,16.20109868379521,77.62000274658203,1255.1196260271338,,trailing_stop,-375.23130969260956,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,3,,
390,WB,buy,27.322965415162326,8.993939868941299,245.7411079851327,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,2,,
393,PLX,sell,87.14964257596824,2.1700000762939453,188.74405558046112,,trailing_stop,-14.318089848380168,13,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
395,PDD,buy,1.383729796948873,129.1523441675431,178.7119469704254,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
398,WB,sell,47.126152572722326,8.508339881896973,400.2093319228155,,trailing_stop,-26.456212810076693,8,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,2,,
400,FUBO,buy,4.193548098202352,39.67747492808396,166.389399526138,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,2,,
405,FUBO,sell,4.193548098202352,35.040000915527344,145.3030469992553,,trailing_stop,-21.086352526882706,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,2,,
405,MRX,sell,18.87717295243535,34.654476165771484,652.9574563059708,,trailing_stop,66.27427368520227,60,False,speculative_momentum,speculative_momentum,speculative_momentum,archetype_rule,0,,
409,BMY,sell,8.444925934721649,52.66827392578125,444.09428093678235,,trailing_stop,-11.09368222943823,89,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,3,,
409,EXEL,sell,20.418078134895506,34.56999969482422,704.5934725632375,,trailing_stop,-19.95671897409261,94,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,4,,
425,T,buy,25.97691285323254,26.198891626424622,680.5663246309161,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,3,,
425,EXEL,buy,16.635027143779556,38.61210619873241,642.3134346944125,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,5,,
