run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-29_02-23_4f77aa583fb3,4f77aa583fb3,2026-05-29T02:23:40,liquid_universe_sanity_test,liquid_sample,MEDIUM,300,255,0.07603143423207559,0.5688179750267546,0.5225523795544676,-0.14550012057528205,63,2.572728703523608,62.82999075907837,0.1398860818176777,0.7598139764092324,-0.06385464758560211,0.2304088960951749,3.539374028116164,-0.06105347438478603,0.10629042658853938
