run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-29_03-07_b3e201373b39,b3e201373b39,2026-05-29T03:07:55,liquid_universe_sanity_test,liquid_sample,MEDIUM,299,255,0.08683552769510006,0.6357812780528246,0.5619636471362253,-0.15452161031699319,60,3.425007476415861,88.83273898319426,0.13988619930262614,0.7598146192668335,-0.05305067160752608,0.2378117333729166,3.4537233085515706,-0.06145722067412129,0.11369326386628109
