run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-08-10_16-39_88ef70c39948,88ef70c39948,2026-08-10T16:39:30,liquid_universe_full,liquid_all,SURVIVORSHIP_FREE (MEDIUM: static current-snapshot fundamentals),3153,255,0.22302545817411246,1.224894370710689,1.2443364026139427,-0.17923244687337692,50,0.3142750441493355,8.47761667831506,0.1668986826022003,0.8915492570214268,0.056126775571912146,0.11840916150182412,1.6401308219010093,-0.08800724703369422,0.040330300984193546
