date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source,cluster_id,cluster_decision,cluster_block_reason
50,ZIONO,buy,3.5291602033361884,22.5315,79.51727312146933,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
50,BHP,buy,1.4981110309636574,52.112856,78.07084442862062,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,3,,
50,HP,buy,1.9148555901606965,40.50663000000001,77.564346894071,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,0,,
50,SBSW,buy,11.89987260910651,6.3989460000000005,76.14664223255167,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,2,,
50,RES,buy,9.207983198603376,8.241522000000002,75.8877961069201,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,2,,
50,CF,buy,0.989333488783196,76.366764,75.55219705520298,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,3,,
50,PAGP,buy,5.755174012802499,13.108326,75.44069714654333,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,0,,
50,TS,buy,2.5452820750932856,29.100684,74.06944935815397,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,3,,
55,ASC,buy,2.691148896865239,11.295792,30.398658180019194,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
60,RES,sell,9.207983198603376,7.78,71.53781593213508,,trailing_stop,-4.349980174785031,10,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,2,,
60,TS,sell,2.5452820750932856,27.16,69.03307935391028,,trailing_stop,-5.036370004243693,10,False,defensive_income,defensive_income,defensive_income,archetype_rule,3,,
60,SKM,buy,2.282777820511696,18.896418,43.13632389751798,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,1,,
60,STNG,buy,0.8880962591209811,47.62658400000001,42.29699108511118,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
60,SSL,buy,3.2481590934817404,12.978144000000002,42.155076450115494,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,1,,
60,UBFO,buy,6.387804737803241,6.35889,40.61934766916965,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
60,NVO,buy,0.4613653328011887,87.151842,40.208838588566614,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,3,,
60,STLD,buy,0.3766306763744928,102.73362600000002,38.69263504678419,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,2,,
65,PAGP,sell,8.853421243865046,12.54,110.86845079927595,,trailing_stop,-5.029951841773297,15,False,defensive_income,defensive_income,defensive_income,archetype_rule,0,,
65,VIV,buy,3.936379288925802,7.621216808146223,30.0,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,2,,
65,LBRT,buy,1.7617426680667376,17.02859364411077,30.0,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
65,CHK,buy,0.3464259765725604,86.59858679424512,30.0,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,0,,
80,LBRT,sell,1.7617426680667376,18.59,32.69485695794215,,trailing_stop,2.69485695794215,15,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
80,CNR,buy,0.2967081856139391,101.1094450863395,30.0,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
90,ASC,sell,7.785698318135692,11.43,88.84657632410088,,trailing_stop,-1.552081855918317,35,False,defensive_income,defensive_income,defensive_income,archetype_rule,2,,
90,CNR,sell,0.2967081856139391,93.84,27.79270156939174,,trailing_stop,-2.2072984306082652,10,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
90,TS,buy,0.9677587990531024,30.99945981307875,30.0,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,1,,
90,TK,buy,7.86127106047266,3.8161767695358217,30.0,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
