run_label,config_hash,run_timestamp,mode,universe,lookahead_bias,n_symbols,n_days,train_return,train_sharpe,train_calmar,train_max_drawdown,train_trades,train_turnover,train_friction,benchmark_return,benchmark_sharpe,excess_return,val_return,val_sharpe,val_max_drawdown,val_excess
backtest_2026-05-29_04-34_36759a2501e8,36759a2501e8,2026-05-29T04:34:32,liquid_universe_sanity_test,liquid_sample,MEDIUM,300,62,0.09773813997786474,3.0087030819087413,2.1436267177460278,-0.045594757318864754,18,1.1373830553900262,11.774906252498608,0.05091563858955217,1.4387856397000207,0.046822501388312565,0.1461737729839796,7.3632248378557295,-0.024038886376194557,0.08143733718509183
